Date,User,Tweet
2022-10-26 22:42:59+00:00,Eronmonsele1,They have started weakening the minds of obidient. Cash has started flowing.
2022-10-26 22:42:49+00:00,JunaidKehinde6,@Jeremia50748454 @levichukwu2 @BashirAhmaad https://t.co/ufRdvDO3Ye
2022-10-26 22:42:30+00:00,Luxuryinterio15,@IbiShittu God I thank you
2022-10-26 22:42:17+00:00,Iamchrisrockss,@metuchizzy https://t.co/0AR9evvOHh
2022-10-26 22:40:01+00:00,realikeonwe,"@madinagerty @Johnlanny0811 @Emperor_Severus Ladies always have options down, tell yourself the truth"
2022-10-26 22:39:32+00:00,kelkini,@el_bonga Obidient and yusful come 2023 know this and have peace of mind.
2022-10-26 22:39:07+00:00,realikeonwe,"@madinagerty @smex4real @Emperor_Severus Hate speech how??

You don turn victim like this oo 😂"
2022-10-26 22:38:28+00:00,Peter_Obidient,@YarKafanchan This one na harl*t😀😀
2022-10-26 22:38:18+00:00,realikeonwe,@madinagerty @Emperor_Severus Lol
2022-10-26 22:38:16+00:00,DJKella_,@EtuboLion The last slide from where to where??? Who asked the person all that one??
2022-10-26 22:37:47+00:00,Idythforgod,@Qdpaper2 @llawal_latifah Vote wisely
2022-10-26 22:37:46+00:00,The_GuyTee,as usual https://t.co/jS8GLaG5W2
2022-10-26 22:37:41+00:00,DJKella_,@iamDOPE_jas Are you not?? Abi you remain for house?
2022-10-26 22:37:38+00:00,ayamnaomy,@myxterious_hola @StretfordPaddck He's not even 25 years old yet so he's got time..
2022-10-26 22:36:24+00:00,Madukaobi7679,@obi_Nwosu Are u Obidient?
2022-10-26 22:36:11+00:00,Swanky_ja,Agbadomites and Mikanites in the bag. https://t.co/IzVLU2Z8RJ
2022-10-26 22:36:08+00:00,DJKella_,@iamDOPE_jas You’re chubby?? Since when oh
2022-10-26 22:35:24+00:00,Chidinwafor14,"@uchesame @TheRoya83695784 Ten Reasons Peter Obi is the Best Man for the Job

https://t.co/1GhNaX0jvT…

#Obidients      #Obidient
#ObiDatti2023   My president"
2022-10-26 22:35:18+00:00,DJKella_,@iamDOPE_jas Lool since when did you become buff?
2022-10-26 22:34:23+00:00,_dee_bee__,@YarKafanchan She's actually Morolaoluwa Meghan....lol
2022-10-26 22:34:18+00:00,Olu_Banty07,@cenbank Who and who see this as positive for Obi presidency 2023 ?? DM if you care to know. God really want to set Nigerian free this coming election. Wonderful God at work 😍.
2022-10-26 22:34:18+00:00,majestainless,"@fatlaro @Nkemchor_ Sometimes read with understanding,no one is talking about relevance here,he giving the news the way it is,if him no dey relevant why him out for him campaign???"
2022-10-26 22:34:07+00:00,jonas33221100,@DanBornoReal @jonas33221100
2022-10-26 22:34:00+00:00,NewageMr,"@opebanwo @Iiikechukwu @NgLabour @Morris_Monye @Jack_ng01 @Doc_steena @akintollgate @BishopPOEvang Man this is politics, won't you give them time to make D right choice? Or at least get a trusted person that is actually ready to take up the job as a Labour party member?
Some youths just want to be Obidient &amp; support D movement with all they can, &amp; not even being an LP member."
2022-10-26 22:33:48+00:00,DJKella_,@Broom__Stick Lool go away
2022-10-26 22:33:46+00:00,ObiChigbogu,"@SaharaReporters He don't need you, You need him! Stop deceiving himself Sir"
2022-10-26 22:33:35+00:00,DJKella_,@iam_xtopher I know 😌😌
2022-10-26 22:33:07+00:00,MrBanRichy,"@realFFK Empty barrel, making louder noise. A man who do not care of his immediate household should not ever dream taking part in government. OBIdient, if u let this fool clinch any office in Nigeria, shame on u. #GETYOURPVC"
2022-10-26 22:31:50+00:00,mrcollinsken,@Winnerstips001 Done
2022-10-26 22:30:26+00:00,iamsunny2023,@U_Rochas So I should ignore the truth bc am obidient.  Ur sense is black like charcoal
2022-10-26 22:29:56+00:00,mrcollinsken,@KingTundednut Tham wan tear him yansh him Japa 😂😂🌔
2022-10-26 22:29:28+00:00,InnocentDinno,"@Topboychriss Offload the gist small small abeg. No come make them pee for pants, biko. https://t.co/JSEwdNEbPM"
2022-10-26 22:28:43+00:00,Idythforgod,@KwankwasoRM You have no carrier other than milking public funds as a politician. All Nigerian politicians are corrupt. You are extremely corrupt. Being a politician is not a carrier. Go get a respected personal carrier.
2022-10-26 22:28:24+00:00,mrcollinsken,10k for the first 100 Barcelona fans to drop account
2022-10-26 22:28:15+00:00,ebenezer_uwaeme,@novieverest @Imudia_se2 Mikano that is yet to save his own political career😂😂😂😂
2022-10-26 22:27:45+00:00,InnocentDinno,"@Topboychriss Strange things will keep happening, that's why I love politics..
It's real game time, we won't go anywhere til we get the outcome of their meeting. https://t.co/aTmv41g8hp"
2022-10-26 22:27:30+00:00,TitanChinakwe,"@opebanwo @NgLabour @Morris_Monye @Jack_ng01 @Doc_steena @akintollgate @BishopPOEvang Labour is a party, Obidient is a movement."
2022-10-26 22:26:27+00:00,IsObidient,@Naija_PR I'm a Virgin 🤷
2022-10-26 22:26:18+00:00,realikeonwe,"@jon_d_doe Thank God I know better now, my GF that cheated is still begging to come back , can't be me ."
2022-10-26 22:26:03+00:00,Nwabuzorchinwe4,@kinpelG @obidient_child @teeana_world You mean smarter than you? Cause I don't see how you understand the gibberish written there
2022-10-26 22:25:29+00:00,smartclint4real,@EzechiEmeka @olisametuh @osita_chidoka @_weyimi @magnificdude @valentineozigbo @PeterObi He has no choice than to join obidient team or focus on his private life m.
2022-10-26 22:25:26+00:00,bizkitnumber1,"@AAdeleke_01 Why didn’t you tag atiku or mention his name, you must be obidient sir"
2022-10-26 22:24:45+00:00,SolutionVoice,This is the Combination of Wickedness Plus Frustration in our Dear Country equals to this you see here! https://t.co/E4Tp8nMSbV
2022-10-26 22:23:26+00:00,DotieGreg,@Chiif_Obi @teewhy3787 @jeffphilips1 He dey give them wotoporiously. There shame na be say their candidate nor go fit talk like am na make them one use shame discredit am. As e dey pain dem e dey sweet Obidient as e dey sweet Obidient e dey pain dem
2022-10-26 22:23:20+00:00,realikeonwe,"@jon_d_doe At me , saying she thought I'll give her money for the soap , I'm pained that I left the money for the shot for her , this gender is ungrateful and have nothing to offer sef ."
2022-10-26 22:23:20+00:00,ebenezer_uwaeme,@his_pamela ❤❤
2022-10-26 22:23:17+00:00,Cj82490633,@AishaYesufu Bad leaders
2022-10-26 22:23:17+00:00,mclongjohn31,"@PeterObi Sir I'm so so happy to be among the OBIDIENT family my full support is for you sir, am among the people that started the very first OBIDIENT movement WhatsApp group worldwide from BENIN CITY created by Apostle Kassy Chukwu
AsoRock await you 
#2023Elections #ObiDatti2023"
2022-10-26 22:23:11+00:00,JohnsonObidient,@fkeyamo @DeleMomodu
2022-10-26 22:22:50+00:00,priscillamaduka,"The boy child too suffers sexual molestation and assault, so don’t just watch out for your girl child alone."
2022-10-26 22:22:46+00:00,MhiztaCrown4,Vawulence 💯 https://t.co/7CGe9uctdA
2022-10-26 22:22:25+00:00,TryNaija,612 people killed in floods across Nigeria – The Siasat Daily https://t.co/OhyU2ZtU0J
2022-10-26 22:22:19+00:00,realikeonwe,"@jon_d_doe I was in need of cash for something , she didn't support with 1 naira instead she showed me a shot she wanted, I agreed to get it for her, she changed her mind that it's soap she wants and not the shot anymore, I gave her the exact money for the shot and she threw the money back"
2022-10-26 22:22:06+00:00,Obidientsuppor1,@ManOfHandsome @Obidientsuppor1
2022-10-26 22:21:44+00:00,DelCastro49,"@renoomokri @PeterObi @MobilePunch @pmnewsnigeria @nairaland @vanguardngrnews @AP @AFP @daily_trust @channelstv @ARISEtv What am getting to understand is that Reno is preaching the gospel of Obi indirectly come to thing of it. He keep piling lies he claims are fact his daily post are focused mainly on Obi to me ooo
I think he is like encouraging every Obidient not to loose focus"
2022-10-26 22:21:13+00:00,mrcollinsken,🤔🤔🤔🤔🤔 https://t.co/gDfuHpOviG
2022-10-26 22:20:18+00:00,Cj82490633,@DimpleABS https://t.co/CvNHtZg5qI
2022-10-26 22:19:51+00:00,Cj82490633,"@JudeHeavenly How Tinubu go take do this one na? Wahala , this man go japa for 4 months https://t.co/IaorGOnOkM"
2022-10-26 22:19:38+00:00,worldAdamu666,@Naija_PR Waris this? https://t.co/vSIDpOU4xS
2022-10-26 22:19:32+00:00,chinedu_egede,"@mai_zabira @BwalaDaniel @PeterObi @officialABAT Funny enough @atiku told us that 90% of you core northerners are not on social media.
So I will not blame you if you where unable to research for verification."
2022-10-26 22:19:32+00:00,JohnsonObidient,@TinubuMediaS https://t.co/dGJHHuCGqQ
2022-10-26 22:19:20+00:00,realikeonwe,"@jon_d_doe This girl lied that her phone was lost , I got her a new blackberry bold 5 as of then , she didn't even say thank you , she said she wasn't going to do welcome back so she'll avoid other guys , but I mistakenly got access to her purse and saw the other phone 🤦‍♂️🤦‍♂️"
2022-10-26 22:18:36+00:00,Cj82490633,@DOlusegun @DOlusegun dont you have any shame ? How much did Tinubu gave to you? https://t.co/ouPoBHogiP
2022-10-26 22:17:41+00:00,JohnsonObidient,@TinubuMediaS https://t.co/K4bIzugFJ1
2022-10-26 22:17:35+00:00,Bj7super,@Topboychriss https://t.co/AVpF4klF84
2022-10-26 22:15:47+00:00,Cj82490633,@fkeyamo @fkeyamo I know you will tell your boss Tinubu to attend the interview 😃😃😃 https://t.co/FP1WCCp3Uy
2022-10-26 22:15:45+00:00,Bj7super,@AWaziri7 Nigerians shine your eyes. Atiku will kill Nigeria if voted for as President. https://t.co/6vdzuWbyan
2022-10-26 22:15:32+00:00,nma_kara,@kusssman Who will marry this one now
2022-10-26 22:14:59+00:00,Christo97920502,@Jack_ng01 Let it favor our obidient struggle
2022-10-26 22:14:52+00:00,ebenezer_uwaeme,@steelwrld1 @Jack_ng01 🤣🤣🤣🤣
2022-10-26 22:14:49+00:00,Idythforgod,@A_S_LERE05 @multimeverse What a disgusting life? Mumu. You guys will be mumu forever. Whenever you see your masters (Igbos) bow joo. Saturdays Muhammad them will clean the gutters.
2022-10-26 22:14:37+00:00,chukwucyprian4,@UnscriptKAYed I don't think you know the meaning of classy🤣
2022-10-26 22:14:27+00:00,pitrocc,"@JuniorCitizen_9 @Khaleblizz @CHIZZY_BB Na obidient nation, lack of self control"
2022-10-26 22:14:18+00:00,Cj82490633,@Mikkey20224 @channelstv I can see that to as well. This country is something else and only we can help ourselves.
2022-10-26 22:14:15+00:00,mosdefdbest,"@dearsugarman @Buchyogba @PrideOfAPeacock He has an investor’s visa, he can come in anytime. Who knows, people of his caliber have GOLDEN VISA for 10 years which he likely has based on his investment spread around UAE. NOTE: my reply is in no way in support of his candidature. I remain OBIdient."
2022-10-26 22:13:12+00:00,BenueMentor,@whitenigerian THEY ARE NOT READY FOR THE PENALTY AT ALL I DONT IF THEY ARE ANGRY ☹️☹️
2022-10-26 22:12:42+00:00,Cj82490633,@thriveclan_ @channelstv My brother FG matter tire🙆‍♂️
2022-10-26 22:10:57+00:00,Cj82490633,@kelvin_kertz @KemPatriot @officialABAT Tinubu scamma
2022-10-26 22:10:39+00:00,adawa_bala,@TariAlfredd @YangaDental You’re not normal! You know?
2022-10-26 22:10:36+00:00,Obugoal,"@LethalSainth @ayampeky @Oluseg1n1 @ShehuSani For you to be rich, you have to devise some smart means.  That's why you must respect the agbado master. I am not a BATtalion, neither am I OBIdient."
2022-10-26 22:10:04+00:00,Idythforgod,@A_S_LERE05 @multimeverse Begger. See as you people liter all eastern streets begging. Dirty disgusting Beggers. Mama Muhammad na she go wash all our cloths for leftover foods and 500.  Igbo slaves.
2022-10-26 22:09:50+00:00,SINCERELOGISTIC,Everybody #obidient #PeterObi4President2023 https://t.co/nOtsJkGQI3
2022-10-26 22:09:45+00:00,OnyenoPeterCJ,"@_dinomelaye Indeed, compassionate @atiku. Thank you say for giving back to the society. Having said this, pls, note that this will not make Nigerians vote for you. We are too #obidient to fall for that."
2022-10-26 22:09:41+00:00,mohzizeinsteinp,"@AbdulMahmud01 I hope you're not leaving the Obidient family, Sir?"
2022-10-26 22:09:32+00:00,Cj82490633,@KemPatriot @officialABAT @officialABAT You are needed in ChannelsTv and AriseTv for some questioning and Nigerians want you to come and tell them what you have to offer to our life’s https://t.co/c03y29P2qL
2022-10-26 22:09:21+00:00,Bj7super,@_Dollar_King @Bj7super
2022-10-26 22:08:54+00:00,fajobiolaniyi2,"@FS_Yusuf_ Do you think that we want to do Biafran Election?, No, Nigeria Election. Peter Obi is learning and by February 26th, he will know the Scores. Dead before Arrival project is Obidient that's why we call it Obituary. You can't Scamm Nigerian."
2022-10-26 22:08:42+00:00,UDiachavbe,"@manny_ekpe Haahhahhaahahhaha, thanks our fellow Obidient. We love you. You just made me laugh loud with this tweet. 😀"
2022-10-26 22:08:38+00:00,immortalkyrael,@RasineIrem You don't minus the Obidient ark (Blessed Mary) who carried the covenant/salvation of God (Jesus Christ) to mankind from the equation or preach a different gospel that the Apostle and church fathers dared not preach
2022-10-26 22:08:31+00:00,Gems_Noah,@Topboychriss Christ shey they want Obidient?
2022-10-26 22:08:31+00:00,realikeonwe,"@amara_landu @Iseethaturicy @tobebabey @PrincessUkoko I talked about my friend that's a nurse, and make up artists I know, they don't refer themselves as make Nurses or male makeup artists"
2022-10-26 22:08:12+00:00,IruefiNG,"My Northern OBIdient brothers, please take the message of hope to our people in the villages, let them know that help is imminent. Tell them that @Peterobi is coming to eradicate the poverty, illiteracy, and terrorism that their Northern leaders  failed to eradicate for decades."
2022-10-26 22:07:46+00:00,drkarchee,"@FrancisAkind @DeleFarotimi He that has ears, let him hear."
2022-10-26 22:07:18+00:00,chukwucyprian4,"@FinPlanKaluAja1 The works OBIDIENT movement did on this app is very commendable. Although our thanksgiving will come after victory, those poor folks that defend corrupt politicians have been rendered useless on this app, they never imagined it but it happened. OBIdients🤗una too much"
2022-10-26 22:06:47+00:00,OscarosharE,@Erickosman @Makavelli275 people who were ATIKULATE in 2019 are same people who are OBIdient today  - make una dey f00l unasef
2022-10-26 22:06:09+00:00,wisdomlight247,@ayslicks @wisdomlight247
2022-10-26 22:05:39+00:00,priscillamaduka,"I’m everyone, everyone is me. https://t.co/0bAr0YIkvw"
2022-10-26 22:05:03+00:00,Bj7super,"Good to note!

But the fact is that nemesis has come to catch up with Atiku.

He needs to apologise to Nigerians for the much he stole from our treasury when he was the Vice President.

Nigeria would have been a better place if the funds were  invested judiciously in the system https://t.co/zu1yRSfFfY https://t.co/r5cWpt5dlB"
2022-10-26 22:04:56+00:00,Idythforgod,"@A_S_LERE05 @multimeverse You are wasted. You guys are our slaves. F00l! you occupy Abuja in book we but rule you people in real life. You are our mygard, our shoes shiners. Our barrow pushers. You fetch water for us. Run all errands for peanut. We will keep using you till eternity. Mumu. Aboki."
2022-10-26 22:04:55+00:00,abumakama,"@AgadaGedion @f3ranmii @Naija_PR Read the question again, OBIdient."
2022-10-26 22:04:50+00:00,djohnsonugo,"@renoomokri @PeterObi @MobilePunch @pmnewsnigeria @nairaland @vanguardngrnews @AP @AFP @daily_trust @channelstv @ARISEtv Interesting! Unfortunately, the Obidient movement seems to have become a cult! The problem with most cults is that members leave their brains outside the door when they interact with the cult leader...."
2022-10-26 22:04:32+00:00,BusariMalikBab1,"@TalkFootball100 @aaaaaidh @TheEuropeanLad The moment of REALITY HE WAS ....,......... ????"
2022-10-26 22:04:21+00:00,Christo97920502,@opebanwo @NgLabour @PeterObi The only luck that @NgLabour is enjoying today is that Peter Obi is.on their tickets. Many candidate from another party çrave for obidient support. Labor must do the needful if they don't https://t.co/W7N3WrnXdk vain
2022-10-26 22:04:15+00:00,KwaghvihiC,@Naija_Activist For I &amp; my entire family we remains Obidient
2022-10-26 22:03:44+00:00,obidient_child,@abikedabiri You're writing 'Indeed' but campaigning for an ancestor to be the president of Nigeria despite the region producing president and vice president for 16 years. Stupid bigot
